existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG32,6S2A1706.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1707.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1708.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1709.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1710.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1711.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1712.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG32,6S2A1713.jpg,right,0.751352446860527,6S2A8718_TDYSAF1,right
JPEG32,6S2A1715.jpg,right,0.7933622872283058,6S2A8718_TDYSAF1,right
JPEG32,6S2A1716.jpg,right,0.7406826791355539,6S2A8718_TDYSAF1,right
JPEG32,6S2A1717.jpg,right,0.9207427792812377,6S2A8718_TDYSAF1,right
JPEG33,6S2A1718.jpg,right,0.7409776334705825,6S2A8718_TDYSAF1,right
JPEG33,6S2A1720.jpg,right,0.7482561428111691,6S2A8718_TDYSAF1,right
JPEG33,6S2A1721.jpg,right,0.7702918724319319,6S2A8718_TDYSAF1,right
JPEG33,6S2A1723.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1724.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1725.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1727.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1728.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1731.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1732.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JPEG33,6S2A1736.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
