existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG33,6S2A1732.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG33,6S2A1736.jpg,left,0.8288748369402932,6S2A2887_JJPEG10,left
JPEG33,6S2A1737.jpg,left,0.8258315844473116,6S2A2887_JJPEG10,left
JPEG34,6S2A1749.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG34,6S2A1752.jpg,left,0.6318375985658682,6S2A2887_JJPEG10,left
JPEG34,6S2A1753.jpg,left,0.7354215386481062,6S2A2887_JJPEG10,left
JPEG34,6S2A1754.jpg,left,0.8204698585369097,6S2A2887_JJPEG10,left
JPEG34,6S2A1755.jpg,left,0.7565238053542813,6S2A2887_JJPEG10,left
JPEG34,6S2A1756.jpg,left,0.6713851267426885,6S2A2887_JJPEG10,left
JPEG34,6S2A1757.jpg,left,0.7000599006737636,6S2A2887_JJPEG10,left
JPEG34,6S2A1758.jpg,left,0.7918166557260222,6S2A2887_JJPEG10,left
JPEG34,6S2A1759.jpg,left,0.7840530633545483,6S2A2887_JJPEG10,left
JPEG34,6S2A1764.jpg,left,0.900113241218841,6S2A2887_JJPEG10,left
JPEG34,6S2A1765.jpg,left,0.8617505676939549,6S2A2887_JJPEG10,left
JPEG34,6S2A1766.jpg,left,0.8579870756117054,6S2A2887_JJPEG10,left
JPEG34,6S2A1767.jpg,left,0.8001321524055286,6S2A2887_JJPEG10,left
JPEG34,6S2A1768.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG34,6S2A1769.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG34,6S2A1772.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG34,6S2A1773.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG35,IMG_6578.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG35,IMG_6580.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG35,IMG_6581.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JPEG35,IMG_6582.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG35,IMG_6585.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1779.jpg,left,0.8105655462816537,6S2A2887_JJPEG10,left
JPEG40,6S2A1780.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1786.jpg,left,0.8059956783990774,6S2A2887_JJPEG10,left
JPEG40,6S2A1787.jpg,left,0.8071384511603075,6S2A2887_JJPEG10,left
JPEG40,6S2A1788.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1789.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1790.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1791.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JPEG40,6S2A1797.jpg,front,-9999.0,6S2A2887_JJPEG10,left
