existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG35,IMG_6581.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG35,IMG_6582.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG35,IMG_6585.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1779.jpg,left,0.8394574519455411,6S2A8827_DVMC2,left
JPEG40,6S2A1780.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1786.jpg,left,0.7987034184150825,6S2A8827_DVMC2,left
JPEG40,6S2A1787.jpg,left,0.8016127210503387,6S2A8827_DVMC2,left
JPEG40,6S2A1788.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1789.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1790.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1791.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1797.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1799.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1801.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1802.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG40,6S2A1804.jpg,left,0.8402335822285322,6S2A8827_DVMC2,left
JPEG40,6S2A1805.jpg,left,0.8511918858687813,6S2A8827_DVMC2,left
JPEG41,6S2A1812.jpg,left,0.8699390398653222,6S2A8827_DVMC2,left
JPEG41,6S2A1813.jpg,left,0.8317544637503045,6S2A8827_DVMC2,left
JPEG41,6S2A1814.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1815.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1816.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1817.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1820.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1821.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1822.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1823.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG41,6S2A1824.jpg,right,-9999.0,6S2A8827_DVMC2,left
